USPS	GEOID	NAME	LOGRADE	HIGRADE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                        
IL	1706960	Bradley-Bourbonnais Consolidated High School District 307	09	12	112198782	947237	43.32	0.366	41.183001	-87.86121                                                                             
IL	1707050	Bremen Community High School District 228	09	12	79981908	255013	30.881	0.098	41.598761	-87.732475                                                                                            
IL	1708370	Carbondale Community High School District 165	09	12	336278025	14604353	129.838	5.639	37.707917	-89.202023                                                                                    
IL	1708400	Consolidated High School District 230	09	12	183578448	6132291	70.88	2.368	41.641466	-87.851917                                                                                               
IL	1709300	Centralia High School District 200	09	12	343606343	3326064	132.667	1.284	38.476583	-89.126661                                                                                                
IL	1709780	Chester Non-High School District 122	09	12	89128578	6786831	34.413	2.62	38.072379	-90.097555                                                                                                 
IL	1711370	Community High School District 155	09	12	171641933	5360124	66.271	2.07	42.241642	-88.300028                                                                                                  
IL	1712570	Community High School District 99	09	12	79961890	1439853	30.873	0.556	41.776156	-88.021784                                                                                                   
IL	1712870	Dwight Township High School District 230	09	12	412246059	218829	159.169	0.084	41.072999	-88.463154                                                                                           
IL	1712990	East Alton-Wood River Community High School District 14	09	12	31612943	3504778	12.206	1.353	38.839444	-90.102013                                                                             
IL	1713230	East Peoria Community High School District 309	09	12	80883861	9698713	31.229	3.745	40.674131	-89.545826                                                                                      
IL	1713940	DuPage High School District 88	09	12	55843503	933357	21.561	0.36	41.902167	-87.990363                                                                                                        
IL	1714490	Evanston Township High School District 202	09	12	23094786	57390	8.917	0.022	42.047117	-87.697111                                                                                             
IL	1714580	Evergreen Park Community High School District 231	09	12	8191088	0	3.163	0.	41.721275	-87.701334                                                                                              
IL	1715030	Fenton Community High School District 100	09	12	31084326	411412	12.002	0.159	41.965865	-87.961628                                                                                            
IL	1715840	Freeburg Community High School District 77	09	12	296428283	7678447	114.452	2.965	38.401663	-89.908914                                                                                        
IL	1716260	Gardner-South Wilmington Township High School District	09	12	134731613	3740483	52.02	1.444	41.189747	-88.30833                                                                               
IL	1716830	Glenbard Township High School District 87	09	12	114631004	3540582	44.259	1.367	41.893672	-88.072866                                                                                          
IL	1717340	Grant Community High School District 124	09	12	60184231	16964261	23.237	6.55	42.381957	-88.159389                                                                                            
IL	1717550	Grayslake Community High School District 127	09	12	63898660	4616596	24.671	1.782	42.360642	-88.046984                                                                                        
IL	1717901	Flanagan-Cornell District 74 in Cornell	09	12	161729605	408522	62.444	0.158	40.993512	-88.723349                                                                                             
IL	1717902	Flanagan-Cornell District 74 in Pontiac	09	12	12723901	0	4.913	0.	40.951212	-88.674811                                                                                                       
IL	1717903	Flanagan-Cornell District 74 in Rooks Creek	09	12	762687	0	0.294	0.	40.934111	-88.767583                                                                                                     
IL	1718030	Hall High School District 502	09	12	182606693	6521920	70.505	2.518	41.354094	-89.252534                                                                                                      
IL	1719080	Township High School District 113	09	12	64146913	337552	24.767	0.13	42.178788	-87.836707                                                                                                     
IL	1719320	Hinsdale Township High School District 86	09	12	73154647	2207697	28.245	0.852	41.778856	-87.943681                                                                                           
IL	1719560	Homewood-Flossmoor Community High School District 233	09	12	29900113	154112	11.544	0.06	41.54858	-87.669966                                                                                  
IL	1719620	Hononegah Community High School District 207	09	12	284432159	4249419	109.82	1.641	42.436275	-89.101302                                                                                       
IL	1720610	Joliet Township High School District 204	09	12	279963503	5666137	108.095	2.188	41.472741	-88.108982                                                                                          
IL	1721780	Lake Forest Community High School District 115	09	12	55528398	183163	21.44	0.071	42.252607	-87.858923                                                                                        
IL	1721840	Lake Park Community High School District 108	09	12	49609278	1603126	19.154	0.619	41.970974	-88.06736                                                                                         
IL	1722110	LaSalle-Peru Township High School District 120	09	12	469189488	6454207	181.155	2.492	41.316801	-89.073678                                                                                    
IL	1722500	Lemont Township High School District 210	09	12	77313186	2916257	29.851	1.126	41.680148	-87.973188                                                                                            
IL	1722740	Leyden Community High School District 212	09	12	44226635	0	17.076	0.	41.937652	-87.875978                                                                                                    
IL	1722830	Libertyville Community High School District 128	09	12	89217813	2298245	34.447	0.887	42.280015	-87.939942                                                                                     
IL	1722950	Limestone Community High School District 310	09	12	128779827	2194063	49.722	0.847	40.656986	-89.684063                                                                                       
IL	1723050	Lincoln Community High School District 404	09	12	698642836	1970215	269.748	0.761	40.140262	-89.389095                                                                                        
IL	1723070	Lincoln Way Community High School District 210	09	12	256137373	249387	98.895	0.096	41.487409	-87.921739                                                                                      
IL	1723350	Lockport Township High School District 205	09	12	157700313	1380878	60.888	0.533	41.593305	-88.010734                                                                                         
IL	1723880	Lyons Township High School District 204	09	12	61017893	288951	23.559	0.112	41.786014	-87.879704                                                                                              
IL	1724090	Maine Township High School District 207	09	12	72202917	640545	27.878	0.247	42.029453	-87.864209                                                                                              
IL	1724570	Marengo Community High School District 154	09	12	295998554	349429	114.286	0.135	42.228972	-88.614157                                                                                         
IL	1725320	McHenry Community High School District 156	09	12	112338507	7932179	43.374	3.063	42.337652	-88.279592                                                                                         
IL	1725650	Mendota Township High School District 280	09	12	524310606	505349	202.437	0.195	41.578614	-89.093099                                                                                          
IL	1725770	Metamora Township High School District 122	09	12	249862925	25199062	96.473	9.729	40.814049	-89.420028                                                                                        
IL	1726180	Fairfield Community High School District 225	09	12	570389126	1963153	220.228	0.758	38.350556	-88.332934                                                                                      
IL	1726340	Minooka Community High School District 111	09	12	229240370	5191417	88.51	2.004	41.473077	-88.276851                                                                                          
IL	1726640	Morris Community High School District 101	09	12	271781182	13465221	104.935	5.199	41.37702	-88.436427                                                                                         
IL	1726880	J. Sterling Morton High School District 201	09	12	39757138	588757	15.35	0.227	41.832071	-87.781489                                                                                           
IL	1727360	Mount Vernon Township High School District 201	09	12	684551485	6660269	264.307	2.572	38.290071	-88.859965                                                                                    
IL	1727570	Mundelein Consolidated High School District 120	09	12	88366886	4457749	34.119	1.721	42.280209	-88.054266                                                                                     
IL	1727740	Nashville Community High School District 99	09	12	836854175	2337365	323.111	0.902	38.323442	-89.323689                                                                                       
IL	1728200	New Trier Township High School District 203	09	12	49262641	1027032	19.02	0.397	42.101787	-87.750128                                                                                          
IL	1728260	Newark Community High School District 18	09	12	257879140	366176	99.568	0.141	41.512202	-88.517912                                                                                            
IL	1728530	Niles Township Community High School District 219	09	12	49732913	0	19.202	0.	42.029887	-87.758577                                                                                            
IL	1729010	Northfield Township High School District 225	09	12	84453364	703628	32.608	0.272	42.105891	-87.83456                                                                                          
IL	1729220	Oak Lawn Community High School District 229	09	12	15481024	0	5.977	0.	41.723359	-87.760047                                                                                                   
IL	1729280	Oak Park and River Forest District 200	09	12	18408259	4794	7.107	0.002	41.88934	-87.798901                                                                                                   
IL	1729730	Ohio Community High School District 505	09	12	130727242	88305	50.474	0.034	41.559469	-89.444849                                                                                              
IL	1729790	O'Fallon Township High School District 203	09	12	126187637	1720314	48.721	0.664	38.60457	-89.906406                                                                                          
IL	1730330	Ottawa Township High School District 140	09	12	605063304	13259804	233.616	5.12	41.331334	-88.83252                                                                                           
IL	1730450	Township High School District 211	09	12	160444622	1139704	61.948	0.44	42.071975	-88.07129                                                                                                    
IL	1731110	Pekin Community High School District 303	09	12	209697472	13247754	80.965	5.115	40.54395	-89.659646                                                                                           
IL	1731620	Pinckneyville Community High School District 101	09	12	749342801	5500521	289.323	2.124	38.117083	-89.38107                                                                                   
IL	1732220	Pontiac Township High School District 90	09	12	701683134	2229908	270.921	0.861	40.912485	-88.563135                                                                                          
IL	1732580	Adlai E. Stevenson High School District 125	09	12	104902173	2121405	40.503	0.819	42.190802	-87.981064                                                                                        
IL	1732700	Princeton High School District 500	09	12	589279555	854083	227.522	0.33	41.356214	-89.455429                                                                                                  
IL	1732910	Proviso Township High School District 209	09	12	63788809	0	24.629	0.	41.872401	-87.870854                                                                                                    
IL	1733240	Rantoul Township High School District 193	09	12	389478760	362791	150.379	0.14	40.298177	-88.134573                                                                                           
IL	1733270	Reavis Township High School District 220	09	12	24447634	0	9.439	0.	41.759769	-87.770401                                                                                                      
IL	1733420	Rich Township High School District 227	09	12	85877197	387516	33.157	0.15	41.510009	-87.734694                                                                                                
IL	1733510	Richmond-Burton Community High School District 157	09	12	112961601	675203	43.615	0.261	42.447437	-88.26934                                                                                   
IL	1733720	Ridgewood Community High School District 234	09	12	6948669	0	2.683	0.	41.962738	-87.816677                                                                                                   
IL	1734020	Riverside Brookfield Township School District 208	09	12	16040752	89901	6.193	0.035	41.835009	-87.833419                                                                                      
IL	1734290	Rochelle Township High School District 212	09	12	563436806	642848	217.544	0.248	41.943689	-89.043967                                                                                         
IL	1734380	Rock Falls Township High School District 301	09	12	208649624	6219975	80.56	2.402	41.726308	-89.68039                                                                                         
IL	1735190	Salem Community High School District 600	09	12	665137588	2664133	256.811	1.029	38.596883	-88.869255                                                                                          
IL	1735850	Seneca Township High School District 160	09	12	563131968	12017435	217.426	4.64	41.259201	-88.552568                                                                                          
IL	1737140	St. Anne Community High School District 302	09	12	346673021	1057725	133.851	0.408	41.031484	-87.672777                                                                                       
IL	1737410	St. Joseph-Ogden Community High School District 305	09	12	312406072	839092	120.621	0.324	40.146184	-88.039325                                                                                
IL	1738100	Streator Township High School District 40	09	12	315393234	102808	121.774	0.04	41.157575	-88.787785                                                                                           
IL	1738940	Thornton Fractional Township High School District 215	09	12	39272031	534253	15.163	0.206	41.585621	-87.544571                                                                                
IL	1738970	Thornton Township High School District 205	09	12	88243866	1278755	34.071	0.494	41.608374	-87.622557                                                                                          
IL	1739870	United Township High School District 30	09	12	99035585	7818764	38.238	3.019	41.516062	-90.390778                                                                                             
IL	1740290	Vienna High School District 133	09	12	752834512	7232121	290.671	2.792	37.443815	-88.865848                                                                                                   
IL	1740440	Community High School District 94	09	12	81268054	2331041	31.378	0.9	41.879336	-88.201659                                                                                                     
IL	1740800	Warren Township High School District 121	09	12	132295506	2670530	51.08	1.031	42.389716	-87.945887                                                                                            
IL	1740980	Washington Community High School District 308	09	12	139067121	44696	53.694	0.017	40.704287	-89.414084                                                                                        
IL	1743890	Zion-Benton Township High School District 126	09	12	94492413	1187206	36.484	0.458	42.461107	-87.872624                                                                                       
IL	1799001	Bluford Unit School District 318 (9-12) in Farrington	09	12	99669536	219159	38.483	0.085	38.428197	-88.757047                                                                                
IL	1799004	Bluford Unit School District 318 (9-12) in Opdyke-Belle Rive	09	12	191432	0	0.074	0.	38.299906	-88.783783                                                                                    
IL	1799005	Woodlawn Unit District 209 (9-12) in Grand Prairie	09	12	61772324	266008	23.85	0.103	38.412736	-89.094056                                                                                    
IL	1799006	Woodlawn Unit District 209 (9-12) in Rome	09	12	30378338	1979	11.729	0.001	38.42881	-89.006118                                                                                               
IL	1799008	Woodlawn Unit District 209 (9-12) in Ashley	09	12	18610664	19508	7.186	0.008	38.33269	-89.123125                                                                                             
KY	2121001	Laurel County School District for East Bernstadt ISD	09	12	13379867	32049	5.166	0.012	37.192511	-84.115452                                                                                   
KY	2121002	Pulaski County School District for Science Hill ISD	09	12	16157207	82670	6.238	0.032	37.176783	-84.624303                                                                                    
KY	2121003	Elizabethtown Independent School District for West Point ISD	09	12	10558921	2199755	4.077	0.849	37.989679	-85.968306                                                                         
KY	2121004	Jefferson County School District in Anchorage ISD	09	12	7735417	39589	2.987	0.015	38.269786	-85.537633                                                                                       
KY	2121005	Campbell County School District in Southgate ISD	09	12	1764157	6649	0.681	0.003	39.06893	-84.474599                                                                                          
ME	2300053	Five Town Community School District	09	12	341614415	75255235	131.898	29.056	44.254201	-69.137971                                                                                             
ME	2303480	Bremen	09	12	42647101	29483360	16.466	11.384	43.98007	-69.430381                                                                                                                             
ME	2304830	Damariscotta	09	12	32204514	5899814	12.434	2.278	44.022351	-69.490756                                                                                                                        
ME	2308400	Moosabec Community School District	09	12	88398563	296736114	34.131	114.57	44.505912	-67.534242                                                                                               
ME	2308500	Mount Desert Community School District	09	12	283551681	216424533	109.48	83.562	44.318803	-68.323267                                                                                          
ME	2308760	Newcastle	09	12	75245160	9108004	29.052	3.517	44.052277	-69.567522                                                                                                                           
MA	2500541	Somerset-Berkley School District	09	12	63230383	12700787	24.413	4.904	41.80236	-71.112095                                                                                                    
MA	2501920	Amherst-Pelham School District	07	12	264252712	6081548	102.029	2.348	42.416759	-72.450132                                                                                                    
MA	2502580	Berlin-Boylston School District	07	12	75187661	10079132	29.03	3.892	42.371781	-71.681196                                                                                                     
MA	2503870	Concord-Carlisle School District	09	12	103050058	4061078	39.788	1.568	42.490428	-71.353197                                                                                                   
MA	2504290	Dover-Sherborn School District	06	12	79991254	1791607	30.885	0.692	42.235601	-71.332983                                                                                                      
MA	2504560	Nauset School District	06	12	183518875	99662330	70.857	38.48	41.833318	-70.003787                                                                                                            
MA	2505100	Frontier School District	07	12	270651105	5795190	104.499	2.238	42.487321	-72.647689                                                                                                          
MA	2505740	Hampshire School District	07	12	334152258	4979091	129.017	1.922	42.349498	-72.78214                                                                                                          
MA	2506510	King Philip School District	07	12	123262264	4986747	47.592	1.925	42.058195	-71.350877                                                                                                        
MA	2506930	Lincoln-Sudbury School District	09	12	99720984	3192405	38.502	1.233	42.400826	-71.389689                                                                                                     
MA	2507380	Martha's Vineyard School District	09	12	233148846	675392040	90.019	260.77	41.366173	-70.632538                                                                                               
MA	2507410	Masconomet School District	07	12	126661017	7239378	48.904	2.795	42.652167	-71.001001                                                                                                         
MA	2508160	Mount Greylock School District	07	12	230596005	2250781	89.034	0.869	42.61529	-73.239727                                                                                                      
MA	2508910	Northborough-Southborough School District	09	12	84138423	4625880	32.486	1.786	42.313347	-71.59321                                                                                            
MA	2509150	Old Rochester School District	07	12	168456999	55230858	65.042	21.325	41.718236	-70.811343                                                                                                    
MA	2509900	Ralph C. Mahar School District	07	12	429769117	75721260	165.935	29.236	42.441969	-72.369957                                                                                                  
MA	2510830	Silver Lake School District	07	12	127666343	9542907	49.292	3.685	41.979225	-70.799905                                                                                                        
MA	2511490	Tantasqua School District	07	12	299312754	11237895	115.565	4.339	42.121586	-72.165014                                                                                                        
MA	2522222	Mohawk Trail Regional School District in Hawley and Charlemont towns	07	12	146926980	1172011	56.729	0.453	42.61045	-72.887735                                                                
MA	2525002	North Adams School District in Clarksburg (9-12)	09	12	32868742	267283	12.691	0.103	42.72272	-73.105818                                                                                      
MA	2525003	Gill-Montague School District in Erving (7-12)	07	12	35721726	1539833	13.792	0.595	42.613418	-72.426428                                                                                      
MA	2525005	Swampscott School District in Nahant (7-12)	07	12	2708893	37778573	1.046	14.586	42.419359	-70.929831                                                                                         
MA	2525006	Pittsfield School District in Richmond (9-12)	09	12	48456300	840963	18.709	0.325	42.383497	-73.359187                                                                                        
MA	2525007	Mohawk Trail School District in Rowe (7-12)	07	12	60705717	1511250	23.439	0.583	42.695532	-72.909148                                                                                         
MA	2525008	Adams-Cheshire School District in Savoy (7-12)	07	12	92861030	460057	35.854	0.178	42.594166	-73.02232                                                                                        
MA	2525009	North Adams School District in Florida (9-12)	09	12	63096365	615761	24.362	0.238	42.680041	-73.015814                                                                                        
MA	2525010	Fairhaven/New Bedford School Districts in Acushnet (9-12)	09	12	47727290	1350798	18.428	0.522	41.718217	-70.901151                                                                           
MA	2525012	Nauset/Provincetown School Districts in Turo (7-12)	07	12	54268861	13686727	20.953	5.284	42.013557	-70.064151                                                                                
MA	2525013	Mount Greylock/New Lebanon (NY) School Districts in Hancock (7-12)	07	12	92450558	177284	35.695	0.068	42.530012	-73.316606                                                                   
MA	2525014	North Adams School District in Monroe (9-12)	09	12	27680120	277891	10.687	0.107	42.727772	-72.985346                                                                                         
MA	2525015	Lee/Berkshire Hills in Farmington River Regional (7-12)	07	12	226269706	9449402	87.363	3.648	42.151092	-73.113207                                                                            
MN	2727001	Park Rapids Public School District in Pine Point (9-12)	09	12	10707431	2071546	4.134	0.8	46.997586	-95.395388                                                                                
MN	2727002	Clinton-Graceville-Beardsley-Wheaton-Sisseton/Wilmot (SD) in Browns Valley (9-12)	09	12	120256291	18198228	46.431	7.026	45.651305	-96.750555                                                 
MN	2727003	Minneota-Ivanhoe Public School Districts in Ivanhoe (7-12)	07	12	374419867	9590646	144.564	3.703	44.467605	-96.231076                                                                        
MN	2727004	Marshall-Minneota-RTR Public Schools in Lynd (9-12)	09	12	186657821	816941	72.069	0.315	44.403305	-95.927624                                                                                 
MN	2727005	Marshall-Tracy Public Schools in Milroy (9-12)	09	12	225626226	1032089	87.115	0.398	44.434415	-95.530739                                                                                     
MN	2727006	Heron Lake-Okabena-Fulda-Worthington in Round Lake-Brewster (9-12)	09	12	355350344	6452265	137.202	2.491	43.63402	-95.473211                                                                 
MN	2727007	St. Louis-Northland in Nett Lake (7-12)	07	12	250241266	29530604	96.619	11.402	48.129935	-93.176919                                                                                          
MN	2799001	Elkton School District 05-3 in Lake Benton (7-12)	07	12	364178280	11977246	140.61	4.624	44.291559	-96.333585                                                                                 
MT	3000095	Lame Deer High School District	09	12	3545600457	464605	1368.964	0.179	45.438333	-106.58886                                                                                                   
MT	3000097	North Star High School District	09	12	2660538439	14409084	1027.24	5.563	48.632565	-110.381018                                                                                                
MT	3000101	Chester-Joplin-Inverness High School District	09	12	4536804359	45860140	1751.67	17.707	48.572931	-110.954621                                                                                 
MT	3000933	Shields Valley High School District	09	12	2027174860	3101372	782.697	1.197	45.972893	-110.608697                                                                                             
MT	3001740	Absarokee High School District	09	12	1606742708	6875628	620.367	2.655	45.376615	-109.750197                                                                                                  
MT	3002030	Anaconda High School District	09	12	1725310883	12167915	666.146	4.698	46.021827	-113.067285                                                                                                  
MT	3002250	Arlee High School District	09	12	703168802	2299956	271.495	0.888	47.158552	-113.952192                                                                                                       
MT	3002450	Augusta High School District	09	12	3249597475	23271665	1254.677	8.985	47.469266	-112.617295                                                                                                  
MT	3003090	Beaverhead County High School District	09	12	10164634998	31606862	3924.588	12.203	45.384974	-113.059147                                                                                      
MT	3003330	Belgrade High School District	09	12	511650487	1294823	197.549	0.5	45.836764	-111.128526                                                                                                      
MT	3003450	Belt High School District	09	12	1765422444	556278	681.633	0.215	47.226895	-110.889998                                                                                                        
MT	3003840	Bigfork High School District	09	12	1215985773	81660591	469.495	31.529	47.84815	-113.873745                                                                                                   
MT	3003900	Billings High School District	09	12	1908750735	8906166	736.973	3.439	45.688498	-108.459941                                                                                                   
MT	3004500	Box Elder High School District	09	12	519658873	535169	200.641	0.207	48.398311	-110.061519                                                                                                    
MT	3004590	Bozeman High School District	09	12	1716164357	3903089	662.615	1.507	45.594278	-111.066977                                                                                                    
MT	3004860	Powder River County High School District	09	12	8778588649	1736644	3389.432	0.671	45.408926	-105.555344                                                                                       
MT	3004920	Broadview High School District	09	12	1103853236	1662138	426.2	0.642	46.050736	-108.785448                                                                                                    
MT	3005040	Brockton High School District	09	12	209122542	4952403	80.743	1.912	48.167154	-104.799841                                                                                                     
MT	3005190	Browning High School District	09	12	6112618357	93598603	2360.095	36.139	48.670078	-113.156827                                                                                                
MT	3005310	Butte High School District	09	12	1785342230	1518176	689.325	0.586	45.904708	-112.671076                                                                                                      
MT	3005610	Carter County High School District	09	12	8415496473	19332636	3249.241	7.464	45.516825	-104.515324                                                                                            
MT	3005910	Cascade High School District	09	12	2414843529	16587635	932.376	6.405	47.074847	-111.688368                                                                                                   
MT	3006115	Charlo High School District	09	12	823034515	13636230	317.775	5.265	47.350275	-114.310281                                                                                                     
MT	3006270	Chinook High School District	09	12	4313607018	9796471	1665.493	3.782	48.531584	-109.238565                                                                                                   
MT	3006330	Choteau High School District	09	12	3877973826	34332816	1497.294	13.256	47.881235	-112.462273                                                                                                 
MT	3006810	Circle High School District	09	12	6843332007	103024638	2642.225	39.778	47.629628	-105.757222                                                                                                 
MT	3007080	Colstrip High School District	09	12	1616448870	864250	624.114	0.334	45.845051	-106.64607                                                                                                     
MT	3007140	Columbia Falls High School District	09	12	8403974176	200609578	3244.793	77.456	48.322266	-113.753415                                                                                         
MT	3007200	Columbus High School District	09	12	898609862	8868918	346.955	3.424	45.643213	-109.26793                                                                                                     
MT	3007320	Conrad High School District	09	12	1337793718	1369744	516.525	0.529	48.227743	-111.953789                                                                                                     
MT	3007860	Culbertson High School District	09	12	538553093	5135728	207.937	1.983	48.200697	-104.51177                                                                                                   
MT	3007930	Custer County High School District	09	12	9798723680	25612454	3783.309	9.889	46.261414	-105.550352                                                                                            
MT	3008190	Cut Bank High School District	09	12	1644256569	12414987	634.851	4.793	48.704068	-112.417764                                                                                                  
MT	3008340	Dawson High School District	09	12	4242008217	28708223	1637.849	11.084	47.132754	-104.846745                                                                                                  
MT	3008850	Denton High School District	09	12	1483225102	1494712	572.676	0.577	47.408826	-109.84211                                                                                                      
MT	3009210	Drummond High School District	09	12	1482828497	1292209	572.523	0.499	46.632183	-113.413413                                                                                                   
MT	3010170	Fairfield High School District	09	12	700320303	18200698	270.395	7.027	47.611995	-112.046936                                                                                                  
MT	3010290	Fairview High School District	09	12	1524364155	15559376	588.56	6.008	47.983216	-104.447228                                                                                                   
MT	3010530	Fergus High School District	09	12	2145652207	1142023	828.441	0.441	47.095076	-109.412227                                                                                                     
MT	3011190	Forsyth High School District	09	12	4731585680	23702826	1826.876	9.152	46.483487	-107.075236                                                                                                  
MT	3011260	Fort Benton High School District	09	12	3233070740	18671845	1248.296	7.209	47.919734	-110.947208                                                                                              
MT	3011460	Frazer High School District	09	12	1435131950	6388796	554.108	2.467	48.320693	-105.990737                                                                                                     
MT	3011580	Froid High School District	09	12	1074442680	4023602	414.845	1.554	48.336847	-104.666916                                                                                                      
MT	3011850	Gardiner High School District	09	12	2099650894	12673610	810.68	4.893	45.104434	-110.519042                                                                                                   
MT	3011880	Garfield County High School District	09	12	12112233260	446864351	4676.56	172.535	47.267184	-106.995991                                                                                       
MT	3012300	Geyser High School District	09	12	1085583132	295015	419.146	0.114	47.264784	-110.527349                                                                                                      
MT	3012990	Grass Range High School District	09	12	2038172721	1016932	786.943	0.393	46.929873	-108.936562                                                                                                
MT	3013050	Great Falls High School District	09	12	1015835703	16180188	392.216	6.247	47.556189	-111.216252                                                                                               
MT	3013340	Hardin High School District	09	12	7356464935	43636779	2840.347	16.848	45.520401	-107.457341                                                                                                  
MT	3013360	Plenty Coups High School District	09	12	1382267714	713092	533.697	0.275	45.357966	-108.361111                                                                                                
MT	3013400	Harlem High School District	09	12	4584388545	15153653	1770.042	5.851	48.33721	-108.846653                                                                                                    
MT	3013470	Harlowton High School District	09	12	3094170908	12995606	1194.666	5.018	46.434982	-109.883688                                                                                                
MT	3013590	Havre High School District	09	12	3274180705	28262649	1264.168	10.912	48.689867	-109.781085                                                                                                   
MT	3013830	Helena High School District	09	12	4019535585	74205636	1551.951	28.651	46.837198	-112.079774                                                                                                  
MT	3014370	Hinsdale High School District	09	12	3975637905	11155301	1535.002	4.307	48.477635	-107.059858                                                                                                 
MT	3015120	Jefferson High School District	09	12	2807270861	5404104	1083.893	2.087	46.273798	-112.13265                                                                                                  
MT	3015260	Joliet High School District	09	12	543597453	5411794	209.884	2.09	45.522024	-108.991456                                                                                                       
MT	3015390	Judith Gap High School District	09	12	651381308	27106	251.5	0.01	46.638569	-109.652844                                                                                                       
MT	3015420	Flathead High School District	09	12	3118613010	144755867	1204.103	55.891	48.121094	-114.547939                                                                                               
MT	3016020	Lambert High School District	09	12	1242273009	5178822	479.644	2.	47.766646	-104.755782                                                                                                       
MT	3016230	Laurel High School District	09	12	402671452	5151852	155.472	1.989	45.625499	-108.746325                                                                                                      
MT	3016770	Lincoln County High School District	09	12	2791205785	73639006	1077.691	28.432	48.691087	-115.012635                                                                                          
MT	3017040	Lodge Grass High School District	09	12	3034001945	2814830	1171.435	1.087	45.207305	-107.403108                                                                                               
MT	3017640	Manhattan High School District	09	12	1227969527	3239362	474.122	1.251	45.927619	-111.119379                                                                                                  
MT	3018270	Melstone High School District	09	12	823480560	224341	317.948	0.087	46.620658	-107.848258                                                                                                     
MT	3018540	Missoula High School District	09	12	5066237535	54741458	1956.085	21.136	47.029835	-113.81093                                                                                                 
MT	3018900	Moore High School District	09	12	934505706	269832	360.815	0.104	46.837304	-109.63575                                                                                                         
MT	3019500	Noxon High School District	09	12	1431872426	37901679	552.849	14.634	47.996764	-115.785352                                                                                                    
MT	3020070	Park City High School District	09	12	253528411	1985683	97.888	0.767	45.70157	-108.964885                                                                                                     
MT	3020100	Park High School District	09	12	3445900295	12497530	1330.47	4.825	45.421429	-110.53276                                                                                                       
MT	3021090	Polson High School District	09	12	1133068448	372217114	437.48	143.714	47.785778	-114.236417                                                                                                  
MT	3021270	Poplar High School District	09	12	1904339660	11384184	735.27	4.395	48.315042	-105.138978                                                                                                     
MT	3021450	Powell County High School District	09	12	6207109535	16279457	2396.578	6.286	46.844225	-112.9311                                                                                              
MT	3021540	Power High School District	09	12	498894070	121807	192.624	0.047	47.73628	-111.687008                                                                                                         
MT	3021900	Rapelje High School District	09	12	1283724844	4122597	495.649	1.592	45.958242	-109.193605                                                                                                    
MT	3022110	Red Lodge High School District	09	12	1796748399	15000929	693.728	5.792	45.203826	-109.423605                                                                                                 
MT	3022260	Reed Point High School District	09	12	469020599	3287949	181.09	1.269	45.757585	-109.49892                                                                                                    
MT	3022410	Richey High School District	09	12	1901230233	1197664	734.069	0.462	47.534504	-104.94482                                                                                                      
MT	3022800	Ronan High School District	09	12	530658377	16971904	204.888	6.553	47.540166	-114.113186                                                                                                      
MT	3023070	Roundup High School District	09	12	4126139631	7109241	1593.111	2.745	46.505281	-108.439763                                                                                                   
MT	3023400	Saco High School District	09	12	1729878488	29958175	667.91	11.567	48.529143	-107.422067                                                                                                      
MT	3023550	Savage High School District	09	12	721452977	4069245	278.555	1.571	47.506926	-104.451058                                                                                                      
MT	3023910	Shelby High School District	09	12	2798203497	45180555	1080.392	17.444	48.501961	-111.605731                                                                                                  
MT	3023970	Shepherd High School District	09	12	644304977	2297444	248.768	0.887	46.022162	-108.412491                                                                                                    
MT	3024180	Sheridan High School District	09	12	2140690748	4240382	826.525	1.637	45.152773	-112.080163                                                                                                   
MT	3024230	Sidney High School District	09	12	1910341080	24194949	737.587	9.342	47.763287	-104.616995                                                                                                    
MT	3024330	Simms High School District	09	12	907797519	424955	350.503	0.164	47.535498	-111.734912                                                                                                        
MT	3025050	Stevensville High School District	09	12	694869655	3007834	268.291	1.161	46.508054	-114.046252                                                                                                
MT	3025140	Centerville High School District	09	12	884338567	647887	341.445	0.25	47.237247	-111.207621                                                                                                   
MT	3025560	Sweet Grass County High School District	09	12	4776914049	16120278	1844.377	6.224	45.81798	-109.943579                                                                                        
MT	3026100	Thompson Falls High School District	09	12	2512155170	12907907	969.949	4.984	47.667711	-115.29575                                                                                             
MT	3026190	Three Forks High School District	09	12	670118201	7761749	258.734	2.997	45.953586	-111.448848                                                                                                 
MT	3026580	Troy High School District	09	12	3535837103	27949860	1365.194	10.792	48.699438	-115.756008                                                                                                    
MT	3026670	Turner High School District	09	12	1031274918	1526771	398.177	0.589	48.862023	-108.47653                                                                                                      
MT	3027090	Valier High School District	09	12	1328635070	37394206	512.989	14.438	48.284964	-112.41964                                                                                                    
MT	3027790	Whitefish High School District	09	12	1492165355	30534426	576.128	11.789	48.52919	-114.563902                                                                                                 
MT	3027840	Whitehall High School District	09	12	1846640610	1659687	712.992	0.641	45.896402	-112.021605                                                                                                  
MT	3028170	Willow Creek High School District	09	12	238131898	2643499	91.943	1.021	45.755936	-111.592435                                                                                                 
MT	3028620	Wolf Point High School District	09	12	1637859196	6089198	632.381	2.351	48.316811	-105.628677                                                                                                 
MT	3028911	Rocky Boy High School District	09	12	356479100	407152	137.637	0.157	48.233029	-109.801932                                                                                                    
NH	3300003	John Stark Regional School District	09	12	267249163	4449741	103.185	1.718	43.117312	-71.769099                                                                                               
